id,title ,image_link ,country ,years ,director_description,leader,star ,description,all_tags,imdb,language,time_length,
139,玛丽和马克思 Mary and Max,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2162822165.jpg, 澳大利亚,2009-01-15(圣丹斯电影节),亚当·艾略特,"['托妮·科莱特', '菲利普·塞默·霍夫曼', '巴瑞·哈姆弗莱斯', '艾瑞克·巴纳', '贝塔尼·维特莫尔', '蕾妮·盖耶', '伊恩·莫利·梅尔德伦', '朱莉·福塞斯', '约翰·弗劳思', '克里斯托弗·马西', '卡罗琳·莎士比亚-艾伦', '琳恩·史密斯', 'Michael Ienna']",8.9,"
                                    　　1976年，8岁的玛丽·黛西·丁格尔（贝丝妮·惠特摩尔 Bethany Whitmore 配音）是澳大利亚墨尔本的一个小女孩，喜欢动画片“诺布利特”、甜炼乳和巧克力。玛丽的妈妈是个酒鬼，而在茶叶包装厂工作的父亲平日只喜欢制作鸟标本。孤独的玛丽没有朋友，某一天心血来潮给美国纽约市的马克思·杰瑞·霍罗威茨（菲利普·塞默·霍夫曼 Philip Seymour Hoffman 配音）写了一封信询问美国小孩从哪里来，并附上一根樱桃巧克力棒。44岁的马克思患有自闭症及肥胖，碰巧也喜欢看“诺布利特”动画片及吃巧克力。二人的笔友关系从1976年维持到1994年，期间各自经历了许多人生起伏，直到成年的玛丽（托妮·科莱特 Toni Collette 配音）终于来到纽约看望马克思……
                                        
                                    　　本片获2009年法国昂锡国际动画影展最佳动画长片奖，柏林国际电影节水晶熊奖及渥太华国际动...
                            ",剧情/喜剧/动画,https://www.imdb.com/title/tt0978762, 英语 / 意第绪语,92分钟
140,超脱 Detachment,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg, 美国,2011-04-25(翠贝卡电影节),托尼·凯耶,"['艾德里安·布洛迪', '马西娅·盖伊·哈登', '詹姆斯·肯恩', '克里斯蒂娜·亨德里克斯', '刘玉玲', '布莱思·丹纳', '蒂姆·布雷克·尼尔森', '威廉·彼德森', '布莱恩·科兰斯顿', '萨米·盖尔', 'Louis Zorich', '小伊塞亚·维特洛克', 'David Hausen', '约翰·塞纳迭姆博', '西莉亚·奥', '罗南·鲁宾斯坦', '阿尔·卡尔德隆', '布雷南·布朗', 'Reagan Leonard', '詹姆斯·霍西', '乔什·帕斯', '瑞内·菲利斯·史密斯', '道格·伊·道格', 'Patricia Rae', '萨曼萨·罗根', '拉尔夫·罗德里格斯']",8.9,"
                                    　　亨利•巴赫特（艾德里安•布洛迪 Adrien Brody 饰）来到社区学校担任代课老师。学校因学生反叛、经营不善而濒临绝境，多丽丝（刘玉玲 饰）为首的一批教师备受煎熬。亨利的第一堂课就遭遇了顽劣学生的挑衅，但是被他巧妙地化解。他赢得了女教师萨沙（克里斯蒂娜•亨德里克斯 Christina Hendricks）的好感。同时，他的教学方式引起了同学们的兴趣，其中就包括因肥胖而苦闷的梅丽迪斯。她一直默默地承受着因体重带来的各种责骂与嘲笑。但是因为老师，她似乎又找到了一切的理由……
                                        
                                    　　但是，亨利其实内心也有很大的压力，他的爷爷处于弥留之际，他的母亲自杀阴影始终在脑海中萦绕。某天夜里，他在公车上黯然神伤，独自流泪。这情形被一个刚受到嫖客凌辱的雏妓艾瑞卡（萨米•盖尔 Sami Gayle 饰）看到了。她尾随他，希望获得他的帮助。他起初拒绝了她的要求，后来他还是把她...
                            ",剧情,https://www.imdb.com/title/tt1683526, 英语,97分钟
141,倩女幽魂,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg, 中国香港,1987-07-18(中国香港),程小东,"['张国荣', '王祖贤', '午马', '刘兆铭', '林威', '薛芷伦', '胡大为', '王晶']",8.7,"
                                　　书生宁采臣（张国荣饰）收账不成，无处可归，遂夜宿鬼寺兰若寺，遇上侠士燕赤霞（午马饰），二人成为邻居。一日偶遇艳女小倩（王祖贤饰），二人两情相悦，但小倩乃是被树妖姥姥控制的鬼魂，专门迷惑精壮男子代姥姥吸取阳气。小倩见宁采臣心地善良不忍加害，并与他感情逐渐加深。宁采臣欲救小倩脱离姥姥魔掌，但苦于姥姥功力深厚，小倩无法脱离其魔掌。二人遂向燕赤霞求救......
                        ",爱情/奇幻/武侠/古装,https://www.imdb.com/title/tt0093978, 粤语,98分钟(香港)
142,告白,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg, 日本,2010-06-05(日本),中岛哲也,"['松隆子', '冈田将生', '木村佳乃', '西井幸人', '桥本爱', '芦田爱菜', '三吉彩花', '藤原薰', '井之胁海', '清水尚弥', '高桥努', '一井直树', '能年玲奈', '新井浩文', '野本萤']",8.7,"
                                　　一所平凡的中学，1年B组即将迎来春假。不知天高地厚的学生们肆意吵闹，殊不知一场绵亘数月的风暴正向他们袭来。级任教师森口悠子（松隆子 饰）全然无视这片混乱，静静地向学生们做出最后的告白。这个单亲妈妈独自抚养着可爱的女儿（芦田爱菜 饰），然而女儿最终在游泳池中溺水身亡。警察 认定这是一起意外，森口则认定女儿死于班上两个学生之手。她不动声色地指责着犯人A和B，并宣布用自己的方式进行复仇。在此之后，森口辞去教师职务，1年B班的学生也心怀惴惴迎来了春假。新学期开始，残酷的风暴袭向了这群无知无畏的少男少女……
                                    
                                　　本片根据湊かなえ的原作改编，并成为2010年电影旬报十佳影片；第34届日本电影学院奖最佳作品、最佳导演、最佳剧本和最佳剪辑4项大奖。
                        ",剧情/惊悚,https://www.imdb.com/title/tt1590089, 日语,106分钟
143,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg, 美国 / 英国,2012-08-27(中国大陆),克里斯托弗·诺兰,"['克里斯蒂安·贝尔', '汤姆·哈迪', '安妮·海瑟薇', '约瑟夫·高登-莱维特', '玛丽昂·歌迪亚', '加里·奥德曼', '迈克尔·凯恩', '摩根·弗里曼', '朱诺·坦普尔', '乔什·平茨', '丹尼尔·逊亚塔', '内斯特·卡博内尔', '伯恩·戈曼', '连姆·尼森', '乔伊·金', '艾丹·吉伦', '基里安·墨菲', '乔什·斯图沃特', '马修·莫迪恩', '本·门德尔森']",8.8,"
                                    　　检察官哈维·登特（艾伦·艾克哈特 Aaron Eckhart 饰）死后的八年间，哥谭市在戈登警长（加里·奥德曼 Gary Oldman 饰）的努力下有效地遏制了犯罪活动。而蝙蝠侠布鲁斯·韦恩（克里斯蒂安·贝尔 Christian Bale 饰）因为背负谋杀登特的罪名，被 警方通缉，在哥谭市销声匿迹。然而，这看似平静的状态被恐怖分子贝恩（汤姆·哈迪 Tom Hardy 饰）的出现打破，他利用猫女（安妮·海瑟薇 Anne Hathaway 饰）偷取布鲁斯的指纹，致使韦恩集团面临破财，布鲁斯被赶出董事会。为了保证韦恩集团投资的能源项目不被坏人利用制造核弹，布鲁斯帮助米兰达（玛丽昂·歌迪亚 Marion Cotillard 饰）成为董事会主席。贝恩接下来一连串精密设计的计划将哥谭市陷入孤绝之境，毁灭之日指日可待。布鲁斯只能再次肩负起拯救哥谭的重任，然而至亲的...
                            ",剧情/动作/科幻/惊悚/犯罪,https://www.imdb.com/title/tt1345836, 英语 / 阿拉伯语,165分钟
144,大鱼 Big Fish,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg, 美国,2003-12-04(纽约首映),蒂姆·波顿,"['伊万·麦克格雷格', '阿尔伯特·芬尼', '比利·克鲁德普', '杰西卡·兰格', '海伦娜·伯翰·卡特', '艾莉森·洛曼', '罗伯特·吉尔劳姆', '玛丽昂·歌迪亚', '马修·麦克格罗里', '大卫·丹曼', '米西·派勒', '卢顿·万恩怀特三世', '艾达·泰', '艾伦妮·泰', '史蒂夫·布西密', '丹尼·德维托', '迪普·罗伊', '海利·安妮·内尔森']",8.8,"
                                　　爱德华（伊万·麦克格雷格 Ewan McGregor 饰）生性热爱自由，成年之后，他选择离开家乡，踏上了环游世界的旅程。一路上，爱德华遇见了各种各样稀奇古怪的角色，经历了无数精彩绝伦的的冒险，而他日后最大的兴趣，就是向他人喋喋不休的重复讲述他的这一段奇幻旅程。
                                    
                                　　威尔（比利·克鲁德普 Billy Crudup 饰）是爱德华的儿子，他并不相信父亲所讲述的那些光怪陆离的故事，甚至对此感到无比厌烦。婚后，他同父亲中断了联系，一晃眼就是数年过去。当再次得到爱德华的消息之时，威尔才知道父亲即将不久于人世，他决定去见爱德华最后一面。然而，这一次，威尔终于发现了隐藏在这些故事背后的奥秘和真相。
                        ",剧情/家庭/奇幻/冒险,https://www.imdb.com/title/tt0319061, 英语 / 法语 / 俄语 / 粤语 / 汉语普通话,125 分钟
145,阳光姐妹淘 써니,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg, 韩国,2011-05-04(韩国),姜炯哲,"['沈恩京', '闵孝琳', '姜素拉', '南宝拉', '陈熙琼', '金时厚', '柳好贞', '朴真珠', '金甫美', '千禹熙', '李璟荣']",8.8,"
                                　　25年前，高中生任娜美（沈恩京 饰）一家从全罗道搬到汉城，娜美入读真德女子高中，因方言浓重怯于开口的娜美幸运的得到了同班大姐头夏春花（姜索拉 饰）的维护，并与围绕在夏春花周围的执着于双眼皮的金玫瑰、满嘴脏话的黄珍熙、梦想成为作家的徐金玉、要成为韩国小姐的俞福姬以及沉默傲慢的美人郑秀智等五人结识。在一次和不良少女团对决之后，春花和娜美等七人组成了“Sunny”团体……
                                    
                                　　多年以后，家庭主妇娜美在去医院探望母亲时偶然重逢了身患绝症住院的春花，后者希望在生命的最后两个月内，能够再见当年的Sunny成员。娜美找到金玫瑰，两人委托私家侦探寻找当年的同伴，而那些关于青春的回忆，也在一个个熟悉的名姓后面再次被唤醒。
                        ",剧情/喜剧,https://www.imdb.com/title/tt1937339, 韩语,124分钟
146,甜蜜蜜,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg, 中国香港,1996-11-02(中国香港),陈可辛,"['黎明', '张曼玉', '杨恭如', '曾志伟', '杜可风', '张同祖', '诸慧荷', '丁羽']",8.8,"
                                　　改革开放初期，黎小军（黎明 饰）告别女友小婷（杨恭如 饰）从天津（国语版中为无锡）来到香港讨生活，期望有天挣到大钱把小婷接来与之风风光光地成婚，没料想日子会比想象中的难熬许多。
                                    
                                　　黎小军在快餐店与同样从大陆到港讨生活但避讳谈自己身份的李翘（张曼玉 饰）结识后，因为共同喜爱邓丽君，两人人在异乡的孤独都有了某种程度的缓解，并在交往的过程中生出了真爱，可是世事难料，两人最终无奈分手，黎小军成了小婷的老公，李翘跟了在黑社会做事的豹哥（曾志伟 饰）。然而因为邓丽君，两人的缘分并没到此为止。
                        ",剧情/爱情,https://www.imdb.com/title/tt0117905, 粤语 / 汉语普通话 / 英语,118分钟(中国大陆)
147,射雕英雄传之东成西就 射鵰英雄傳之東成西就,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg, 中国香港,1993-02-05(中国香港),刘镇伟,"['梁朝伟', '林青霞', '张国荣', '叶玉卿', '张学友', '王祖贤', '张曼玉', '梁家辉', '刘嘉玲', '钟镇涛', '鲍起静']",8.7,"
                                　　金轮国王妃（叶玉卿 饰）与表哥欧阳锋（梁朝伟 饰）有染，为霸占江山，他们毒死了国王，但没找到传国玉玺。得知玉玺在前往九宫山找寻其师父求助的三公主（林青霞 饰）手里后，欧阳锋企图抢到手但没成功。糊涂国师（张曼玉 饰）在淫威下屈服，查出三公主的具体下落，欧阳锋乘火箭金靴追赶 ，却误脱落一只插死刚出关的王重阳（钟镇涛 饰），奄奄一息的王重阳恳求适逢路过的三公主找到其师弟周伯通（刘嘉玲 饰）代为报仇。逃到九宫山的三公主邀得师弟黄药师（张国荣 饰）与师妹（王祖贤 饰）相助，再加上前来寻找表妹的洪七（张学友 饰）、找到真心人才能成仙的段智兴（梁家辉 饰），一场与欧阳锋的生死恶战蓄势待发……
                        ",喜剧/奇幻/武侠/古装,https://www.imdb.com/title/tt0108074, 粤语,113分钟(香港)
148,萤火之森 蛍火の杜へ,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg, 日本,2011-09-17(日本),大森贵弘,"['佐仓绫音', '内山昂辉', '辻亲八', '山本兼平', '后藤弘树', '今井麻美']",8.9,"
                                　　某年夏天，6岁小女孩竹川萤来到爷爷家度假，她闯进了传说住满妖怪的山神森林。正当她因为迷路而焦急万分的时候，一个戴着狐狸面具的大男孩出现在她面前，并引领着萤找到回家的路。虽然萤分外感激，可是男孩却禁止她碰触自己的身体，原来这名叫银的男孩并非人类，他一旦被人类碰触就会烟消云散。在此后的日子里，萤和银成为好朋友，他们走遍了森林的每一个角落玩耍。日复一日，年复一年，每到夏天的时候萤就会如约来到森林和好朋友见面。她遵守着和银的约定，无论如何也不碰触银的身体。随着年龄的增长，萤和银对彼此的情感都悄悄发生了变化，他们共同期待相聚的日子，共同期待拥抱对方……
                                    
                                　　本片根据绿川幸的原作改编。
                        ",剧情/爱情/动画/奇幻,https://www.imdb.com/title/tt2061702, 日语,45分钟
149,驯龙高手 How to Train Your Dragon,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg, 美国,2010-05-14(中国大陆),迪恩·德布洛斯,"['杰伊·巴鲁切尔', '杰拉德·巴特勒', '克雷格·费格森', '亚美莉卡·费雷拉', '乔纳·希尔', '克里斯托夫·梅兹-普莱瑟', 'T·J·米勒', '克里斯汀·韦格', '罗宾·阿特金·唐斯', '菲利普·麦格雷德', '基隆·埃利奥特', '阿什利·詹森', '大卫·田纳特']",8.7,"
                                　　维京岛国的少年小嗝嗝（杰伊•巴鲁切尔 Jay Baruchel 配音）是部落统领伟大的斯托里克（杰拉德·巴特勒 Gerard Butler 配音）的儿子，他非常想像自己的父亲一样亲手屠龙——这些飞龙是岛上维京人放牧羊群的主要天敌——但他每次出现在部落屠龙的战斗中都只给大家徒增烦恼。在一次对抗飞龙的战斗中，希卡普偷偷用射龙器击伤了一只最神秘的“夜之怒龙”，并背着族人放生、豢养，甚至驯服了这只龙，还给它起名“无牙”。希卡普的神秘行径引起了一同训练屠龙技巧的女孩阿斯特丽德（亚美莉卡·费雷拉 America Ferrera 配音）的怀疑。阿斯特丽德发现了希卡普的秘密，却同时被身骑“无牙”御风而飞的美妙体验所震撼。格雷决定在屠龙成人礼上向远征归来的斯托里克和族人讲明真相，说服大家放弃屠龙，却偏偏弄巧成拙，害得“无牙”被俘，一场更大的灾难就在眼前……
                        ",动画/奇幻/冒险,https://www.imdb.com/title/tt0892769, 英语,98分钟
150,罗生门 羅生門,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2564689879.jpg, 日本,1950-08-26(日本),黑泽明,"['三船敏郎', '京町子', '森雅之', '志村乔', '千秋实', '上田吉二郎', '本间文子', '加东大介']",8.8,"
                                　　罗生门，日本京都的正南门。云游和尚、砍柴人和乞丐在城门底下避雨，三人闲聊，话题开始，故事的序幕拉开：一个武士和他妻子路过荒山，遭遇了不测。妻子被侮辱，而武士惨遭杀害。惨案如何酿成？凶手、妻子、借武士亡魂来做证的女巫，都各有说法。
                                    
                                　　真相只得一个，但是各人提供证词的目的却各有不同。为了美化自己的道德，减轻自己的罪恶，掩饰自己的过失，人人都开始叙述一个美化自己的故事版本。荒山上的惨案，成了一团拨不开看不清的迷雾。
                                    
                                　　谈论完毕，雨过天晴。砍柴人在罗生门旁发现一个哭泣的弃婴。他决定收养下来，抱着婴孩往夕阳深处走去。
                        ",剧情/悬疑/犯罪,https://www.imdb.com/title/tt0042876, 日语,88分钟
151,终结者2：审判日 Terminator 2: Judgment Day,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg, 美国 / 法国,1991-07-03(美国),詹姆斯·卡梅隆,"['阿诺·施瓦辛格', '琳达·汉密尔顿', '爱德华·福隆', '罗伯特·帕特里克', '阿尔·伯恩', '乔·莫顿', '埃帕莎·默克森', '卡斯图罗·格雷拉', '丹尼·库克塞', '詹妮特·戈德斯坦恩', '山德·贝克利', '莱思莉·汉密尔顿·格伦', '彼得·舒鲁姆', '唐·雷克', '吉姆·帕尔默', '格温达·迪肯', '科林·帕特里克·林奇', '妮基·考克斯', '德沃恩·尼克森', '阿卜杜勒·萨拉姆·埃尔·拉扎克', '迈克·马斯喀特', '迪恩·诺里斯', '查尔斯·A·坦伯罗', '丹尼·皮尔斯', '马克·克里斯托弗·劳伦斯', '林凡 ', '乔尔·克莱默', '斯科特·肖', '史文-欧尔·托尔森', '小威廉·威谢尔', 'Ken Gibbel', 'Robert Winley', 'Michael Edwards', 'Don Stanton', 'Dan Stanton', 'Lisa Brinegar', 'Dalton Abbott', 'Bret A. Arnold', 'Martin Deluca']",8.7,"
                                　　上一部中，超级电脑“天网”阻止人类抵抗领袖约翰·康纳诞生的行动失败，时隔13年后，在“审判日”到来之前，“天网”派出了更加先进的生化机器人T-1000（罗伯特·帕特里克 饰）从公元2029年回到洛杉矶追杀已经长大的约翰，与此同时，约翰也派出了机器人T-800（阿诺· 施瓦辛格 饰）回去保护年幼的自己。
                                    
                                　　此时，萨拉·康纳（琳达·汉密尔顿 饰）因为怪异的言行而住进了精神疗养院，约翰则和养父母住在一起，行为叛逆。T-800找到他们，在逃避T-1000追杀过程中，获得了二人的信任。
                                    
                                　　为了改变未来的历史，挽救人类的命运，萨拉、约翰和T-800 Model 101找到了“天网”之父，迈尔斯·戴森（乔·莫顿 饰），说服他销毁一切有关“天网”的资料，此时，警察和T-1000同时赶来，他们陷入了多方争斗中。
                        ",动作/科幻,https://www.imdb.com/title/tt0103064, 英语 / 西班牙语,137分钟
152,海洋 Océans,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2559581324.jpg, 法国 / 瑞士 / 西班牙 / 美国 / 阿联酋,2011-08-12(中国大陆),雅克·贝汉,"['皮尔斯·布鲁斯南', '雅克·贝汉', '姜文', '宫泽理惠', '小佩德罗·阿门达里斯', '马蒂亚斯·勃兰特', '阿尔多', '兰斯洛特·佩林', 'Manolo Garcia']",9.1,"
                                　　《海洋》耗时五年，耗资5000万欧元，动用12个摄制组、70艘船，在全球50个拍摄地，有超过100个物种被拍摄，超过500小时的海底世界及海洋相关素材，是史上投资最大的纪录片。
                                    
                                　　海洋是什么？这部电影告诉你答案。这是一部以环保为主题，令人心旷神怡、叹为观止的生态学纪录片。本片聚焦于覆盖着地球表面的四分之三的“蓝色领土”。导演深入探索这个幽深而富饶的神秘世界、完整地呈现海洋的壮美辽阔。真实的动物世界的冒险远比动画片中的故事来的精彩，接下来银幕展开——巨大的水母群、露脊鲸、大白鲨、企鹅等。毫不吝啬在镜头前展示他们旺盛的生命力，让人叹为观止。
                        ",纪录片,https://www.imdb.com/title/tt0765128, 法语 / 英语,104分钟(法国)
153,初恋这件小事 สิ่งเล็กเล็กที่เรียกว่า...รัก,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p767451487.jpg, 泰国,2012-06-05(中国大陆),普特鹏·普罗萨卡·那·萨克那卡林,"['平采娜·乐维瑟派布恩', '马里奥·毛瑞尔', '苏达拉·布查蓬', '雅尼卡·桑普蕾舞', '诺特·阿查拉那·阿瑞亚卫考', '皮拉瓦特·赫拉巴特', '普特鹏·普罗萨卡·那·萨克那卡林', '华森·波克彭']",8.4,"
                                　　初中生小水相貌平平，家境一般，所以在学校里并不受重视。但是她心地善良，又有一群死党，日子过得倒也开心。某天，她遇见了帅气的学长阿亮（马里奥·毛瑞尔 Mario Maurer 饰），春心萌动，无 法遏制。她喜欢看他踢足球，看他拍照，如痴如狂。上英语课时，她不停地给死党传纸条 表达对阿亮的爱慕。然而，英语老师则指出她除了英语一无是处。回到家，叔叔从美国捎来了父亲的消息，说如果她能考全校第一，就可以去美国。于是，她按下决心要努力加油。某天，小水等人在买饮料时，碰到篮球队员蛮横插队。阿亮挺身而出，为她们教训了对方，并挨了校长的责骂。小水也第一次听说，阿亮的父亲因为射失点球而退役的事情，理解了他心中的隐痛。由于舞蹈队是给美女准备的，所以小水等一干姐妹准备在话剧社大展身手，没想到学长也来到这个社团。两人还扮演王子公主，他们的恋情会由此展开么？……
                        ",剧情/喜剧/爱情,https://www.imdb.com/title/tt1859438, 泰语 / 印度尼西亚语 / 英语,118分钟(泰国)
154,魂断蓝桥 Waterloo Bridge,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg, 美国,1940-05-17(美国),茂文·勒鲁瓦,"['费雯·丽', '罗伯特·泰勒', '露塞尔·沃特森', '弗吉尼亚·菲尔德', '玛丽亚·彭斯卡娅', 'C.奥布雷·史密斯', 'Janet Shaw', 'Janet Waldo', 'Steffi Duna', 'Virginia Carroll', 'Eleanor Stewart', 'Lowden Adams', 'Harry Allen', 'Jimmy Aubrey', 'Phyllis Barry', 'Colin Campbell', '丽塔·卡莱尔', '里奥.G.卡罗尔', '戴维·卡文迪什', '大卫·克莱德', '汤姆·康威', 'Frank Dawson', 'Connie Emerald', 'Gilbert Emery', '赫伯特·埃文斯', '迪克·戈登', 'Denis Green', '艾塞尔·格里菲斯', 'Bobby Hale', 'Winifred Harris', '哈利韦尔·霍布斯', 'Harold Howard', 'Charles Irwin', 'George Kirby', 'Walter Lawrence', '威尔弗雷德·卢卡斯', 'Dan Maxwell', 'James May', 'Florine McKinney', 'Charles McNaughton', 'Frank Mitchell', '埃德蒙·莫蒂默', '伦纳德米迪', '坦普·皮戈特', 'John Power', 'Clara Reid', 'Paul Scardon', '约翰·格雷厄姆·斯佩西', 'Wyndham Standing', '哈里·斯塔布斯', 'Cyril Thornton', '戴维·瑟斯比', '诺玛·威登', '帕特·威尔士', '玛莎·温特沃思', 'Frank Whitbeck', 'Eric Wilton', '罗伯特·温克勒', '道格拉斯·伍德']",8.8,"
                                　　第一次世界大战期间，回国度假的陆军中尉罗伊（罗伯特·泰勒）在滑铁卢桥上邂逅了舞蹈演员玛拉（费雯·丽），两人彼此倾心，爱情迅速升温。就在两人决定结婚之时，罗伊应招回营地，两人被迫分离。由于错过剧团演出，玛拉被开除，只能和好友相依为命。
                                    
                                　　不久玛拉得知罗伊阵亡的消息，几欲崩溃，备受打击。失去爱情的玛拉感到一切都失去了意义，为了生存，她和好友不得不沦为妓女。然而命运弄人，就在此时玛拉竟然再次遇到了罗伊。虽然为罗伊的生还兴奋不已，玛拉却因自己的失身陷入痛苦之中。
                                    
                                　　感到一切难以挽回的玛拉潸然离开，独自来到两人最初相遇的地点——滑铁卢桥上…
                        ",剧情/爱情/战争,https://www.imdb.com/title/tt0033238, 英语 / 法语,108分钟
155,燃情岁月 Legends of the Fall,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg, 美国,1994-12-16(美国),爱德华·兹威克,"['布拉德·皮特', '安东尼·霍普金斯', '艾丹·奎因', '朱莉娅·奥蒙德', '亨利·托马斯', '卡琳娜·隆巴德', '坦图·卡丁诺', '高登·图托西斯', '克里斯蒂娜·皮克勒斯', '约翰·诺瓦克', '肯尼斯·威尔什', '尼格尔·本内特', '基根·麦金托什', '埃里克·约翰逊', '兰德尔·斯莱文', '大卫·卡耶', '查尔斯·安德烈', '肯·科齐格', '温妮·孔', '巴特熊', '格雷格·福西特', '加里·A·赫克', '马修·罗伯特·凯利']",8.8,"
                                    　　辽阔的西部草原住着一位父亲和他的三个儿子——父亲是退了休的骑兵上校，三个儿子个性鲜明：大儿子艾尔弗莱德（艾丹•奎因 Aidan Quinn  饰）忠厚老实，二儿子特里斯坦（布拉德•皮特 Brad Pitt 饰）狂放不羁，最小的儿子塞缪尔（亨瑞•托马斯Henry Thomas饰）温文尔雅。
                                        
                                    　　父子在大草原的生活随着塞缪尔未婚妻苏珊娜（朱莉娅•奥蒙德 Julia Ormond  饰）的到来而改变。苏珊娜年轻漂亮，给艾尔弗莱德带来了内心的震动。他暗恋她，然而苏珊娜心里却不由自主的迷恋上豪放粗犷的特里斯坦。出于道德的坚守，他们一直压抑着内心的感情。
                                        
                                    　　直到塞缪尔壮烈牺牲在前线，事情有了变化。特里斯坦非常爱戴哥哥，无法面对已经爱上苏珊娜的现实，于是离家出走。而苏珊娜万念俱灰，答应嫁给了艾尔弗莱德，而特里斯坦在草原之外也已结婚生子。事情好像趋于了平静，但特里斯坦妻子...
                            ",剧情/爱情/战争/西部,https://www.imdb.com/title/tt0110322, 英语 / 科尼什语,133分钟
156,绿里奇迹 The Green Mile,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg, 美国,1999-12-10(美国),弗兰克·德拉邦特,"['汤姆·汉克斯', '大卫·摩斯', '迈克·克拉克·邓肯', '邦尼·亨特', '詹姆斯·克伦威尔', '迈克尔·杰特', '格雷厄姆·格林', '道格·休切逊', '山姆·洛克威尔', '巴里·佩珀', '杰弗里·德曼', '派翠西娅·克拉克森', '哈利·戴恩·斯坦通', '戴布思·格里尔', '伊芙·布伦特']",8.8,"
                                　　狱监保罗（汤姆•汉克斯 Tom Hanks 饰）这天迎来了一位不平凡的杀人犯――约翰•考夫利（迈克•克拉克•邓肯 Michael Clarke Duncan 饰）。约翰因杀了两名幼女被判死刑来到了这座著名的冷山监狱，监狱里有一片称为“绿里”的绿地，绿地那头就是刑场。
                                    
                                　　约翰不仅不像想象中的凶残，相反，他出奇的温厚、机智。约翰的到来给狱中的各人带来了天翻地覆的变化：为老囚犯特里沃的小老鼠注入了生命的强度，给特里沃最后的人生带来最后的慰籍；神奇的拯救了被病痛折磨的保罗和马琳达；将金保斯从死神手中拉了回来……保罗这些天也从约翰身上看到了人生的真谛。
                                    
                                　　约翰行刑的那天终于到了。
                        ",剧情/悬疑/犯罪/奇幻,https://www.imdb.com/title/tt0120689, 英语 / 法语,189 分钟
157,可可西里,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414771522.jpg, 中国大陆 / 中国香港,2004-10-01(中国大陆),陆川,"['多布杰', '张正阳', '奇道', '赵雪莹', '马占林', '赵一穗']",8.8,"
                                　　尕玉（张磊 饰）本来是个警察，为了调查藏羚羊猎杀状况，他假扮记者身份，随考察团来到可可西里——那里气候寒冷、空气稀薄，含氧量极低。就在这个人类生存的“禁区”，尕玉目睹了一幕幕人性的贪婪以及人类与环境的狂暴冲突。首先是藏羚羊保护站的巡山队员被盗猎人枪杀，接下来他们见到了悲惨的一幕：盗猎者逃走，只留下众多只剩嶙峋白骨的藏羚羊。巡山队员在恶劣的环境中追捕凶手，最终只夺回了一部份的藏羚羊皮毛。一方面要与恶劣的自然环境抗争、另一方面还要与凶残的盗猎者周旋，巡山队员和尕玉面临着生死考验。
                        ",剧情/犯罪,https://www.imdb.com/title/tt0386651, 汉语普通话 / 藏语,85分钟(中国大陆)
